Description,Date,Credit,Debit
701-0981412-8596206,06/11/2021,13.99,
701-0981412-8596206,06/11/2021,18.99,
702-0643776-4230662,05/11/2021,17.98,
702-8764354-5435454,05/11/2021,9.99,
702-2459237-7070601,05/11/2021,8.99,
701-0162373-2266676,04/11/2021,5.99,
701-0986356-3193017,04/11/2021,9.99,
702-4723515-3763440,04/11/2021,22.48,
702-1046915-6730609,02/11/2021,28.48,
702-2027724-5495459,02/11/2021,7.99,
702-2027724-5495459,02/11/2021,8.99,
701-2136062-1841833,01/11/2021,8.99,
112-4342060-1457013,01/12/2021,7.99,
112-4342060-1457013,01/12/2021,7.99,
112-4342060-1457013,01/12/2021,6.99,
112-6139706-5342656,01/12/2021,23.98,
114-7314928-7297823,01/12/2021,7.99,
112-7655209-5437010,01/12/2021,7.99,
112-2707061-6104262,01/12/2021,7.99,
113-5203769-6532202,01/12/2021,7.99,
113-8833769-4297055,30/11/2021,15.98,
114-1307880-5719408,30/11/2021,7.99,
113-9954335-9985809,30/11/2021,7.99,
111-0556621-6257007,29/11/2021,7.99,
111-7221803-2292218,29/11/2021,7.99,
111-8528510-6945066,29/11/2021,7.99,
113-0644820-3533014,29/11/2021,7.99,
112-8575756-6958623,29/11/2021,6.99,
114-2662176-1675437,29/11/2021,6.99,
114-0891242-9429856,29/11/2021,7.99,
114-5400241-1573050,29/11/2021,7.99,
112-3052457-8005837,29/11/2021,13.99,
113-2395847-1310615,29/11/2021,17.98,
113-0392362-6742618,29/11/2021,7.99,
114-0483461-7046629,28/11/2021,7.99,
114-5275620-3706648,28/11/2021,6.99,
111-5930270-5109862,28/11/2021,7.99,
114-1143791-0845055,28/11/2021,7.99,
112-5606794-1702630,27/11/2021,23.97,
113-2961751-2130651,27/11/2021,13.99,
113-2194304-0104241,27/11/2021,7.99,
113-5416429-6109833,27/11/2021,15.98,
114-2649174-0569821,26/11/2021,13.99,
112-7391493-5182656,26/11/2021,23.98,
113-4797908-7009835,26/11/2021,7.99,
113-1234988-3733015,26/11/2021,7.99,
113-0108314-3580213,26/11/2021,7.99,
113-2543251-7287449,25/11/2021,7.99,
113-9086521-0280232,25/11/2021,6.99,
111-0600683-9799447,25/11/2021,6.99,
111-2989846-3263436,24/11/2021,21.98,
111-3165705-0590619,24/11/2021,7.99,
112-1537418-0140229,24/11/2021,13.99,
114-8818045-4412214,23/11/2021,7.99,
111-8131799-8010645,23/11/2021,7.99,
111-8131799-8010645,23/11/2021,7.99,
111-8131799-8010645,23/11/2021,7.99,
113-9052341-8181011,23/11/2021,27.47,
114-5374907-6914648,23/11/2021,7.99,
114-2045308-4549058,23/11/2021,6.99,
114-2045308-4549058,23/11/2021,7.99,
111-7517095-3587422,22/11/2021,7.99,
111-7517095-3587422,22/11/2021,6.99,
111-0741695-7827408,22/11/2021,7.99,
114-8663097-8804209,22/11/2021,7.99,
112-1625820-4567420,22/11/2021,7.99,
114-2837589-3102636,22/11/2021,7.99,
111-9352094-2313839,22/11/2021,7.99,
113-9615028-4419450,22/11/2021,13.99,
111-8008871-9729026,21/11/2021,7.99,
111-7096103-4904234,21/11/2021,7.99,
111-5546759-2871407,21/11/2021,13.99,
111-5546759-2871407,21/11/2021,13.99,
114-9637430-5264208,21/11/2021,7.99,
111-1837327-4029815,21/11/2021,6.99,
112-7096301-7895409,20/11/2021,7.99,
111-4790924-0875460,20/11/2021,7.99,
114-3233544-6989002,20/11/2021,8.37,
112-5410383-6240242,20/11/2021,6.99,
112-2040572-0119413,19/11/2021,6.99,
114-3470934-9221044,19/11/2021,7.99,
113-4206988-0333025,19/11/2021,13.98,
114-3833668-2898668,18/11/2021,6.99,
111-5149016-9379439,17/11/2021,13.99,
111-0772112-8849036,17/11/2021,7.99,
114-3795153-4298611,17/11/2021,13.99,
111-2616661-2104248,17/11/2021,13.99,
113-1706536-5242617,17/11/2021,7.99,
113-6330566-5944227,17/11/2021,7.99,
114-9690662-5757019,17/11/2021,7.99,
111-1210145-6240252,16/11/2021,7.99,
111-0584377-9706645,16/11/2021,17.98,
111-5993399-0737841,15/11/2021,7.99,
114-3974565-6419419,15/11/2021,7.99,
112-3003660-3033825,14/11/2021,7.99,
113-6383345-8433822,14/11/2021,6.99,
113-6383345-8433822,14/11/2021,7.99,
114-6359141-8596258,14/11/2021,21.97,
113-8445192-3818603,14/11/2021,7.99,
113-7043372-2523410,13/11/2021,7.99,
112-1914988-3765867,13/11/2021,7.99,
114-0222697-4667408,13/11/2021,7.99,
114-3154719-7838648,13/11/2021,7.99,
112-4072757-4964262,12/11/2021,7.99,
112-7455037-8338635,12/11/2021,13.99,
112-3934407-0242656,12/11/2021,6.99,
112-3934407-0242656,12/11/2021,7.99,
113-7350106-9523468,12/11/2021,13.98,
112-8632255-5177810,11/11/2021,7.99,
112-8632255-5177810,11/11/2021,7.99,
112-2067590-3783438,11/11/2021,13.99,
112-2198899-2436259,11/11/2021,15.98,
111-1533031-7677824,10/11/2021,7.99,
112-0985943-6155452,10/11/2021,6.99,
112-0985943-6155452,10/11/2021,6.99,
112-0985943-6155452,10/11/2021,6.99,
112-7953735-2662648,10/11/2021,6.99,
112-1637532-5349062,10/11/2021,7.99,
111-5085682-6195416,09/11/2021,7.99,
112-7829217-9115468,09/11/2021,7.99,
114-2042515-6593007,09/11/2021,13.99,
114-6981161-8585061,09/11/2021,7.99,
114-6981161-8585061,09/11/2021,7.99,
112-2705122-8823435,08/11/2021,13.99,
114-1144662-1272256,08/11/2021,7.99,
111-1038313-1740218,08/11/2021,6.99,
111-0615099-2465837,08/11/2021,6.99,
112-3392705-8001800,08/11/2021,17.98,
114-8670937-5863437,07/11/2021,7.99,
112-1475469-8222618,07/11/2021,23.98,
114-0052954-5222618,07/11/2021,7.99,
112-3627008-8922611,07/11/2021,7.99,
111-1776961-1465002,07/11/2021,7.99,
113-3939561-2753805,07/11/2021,7.99,
113-9038913-2097823,06/11/2021,13.99,
114-3757109-7070617,06/11/2021,7.99,
112-2801093-6830662,06/11/2021,7.99,
112-0780609-1153846,06/11/2021,6.99,
111-8216064-3331446,05/11/2021,7.99,
113-6675743-7799465,05/11/2021,7.99,
114-3844512-8771406,05/11/2021,13.98,
112-4571858-9830642,04/11/2021,6.99,
111-1560408-1697863,04/11/2021,7.99,
114-6703763-5556218,04/11/2021,7.99,
112-7108246-6439421,04/11/2021,8.59,
113-4028260-6216216,04/11/2021,7.99,
112-6654866-6091450,03/11/2021,13.99,
112-8444559-5556251,03/11/2021,7.99,
113-7887340-3394620,02/11/2021,7.99,
112-5015652-0629815,02/11/2021,7.99,
112-2665389-7389025,02/11/2021,6.99,
111-7561849-7334621,02/11/2021,13.99,
112-8278271-2484230,02/11/2021,7.99,
112-3590570-5638616,02/11/2021,7.99,
111-7388562-8059404,01/11/2021,6.99,
114-5457458-2105839,01/11/2021,15.98,
113-8506027-3158659,01/11/2021,6.99,
112-4033767-5405864,01/11/2021,7.99,
113-8823790-2118634,01/11/2021,41.95,
