Description,Date,Credit,Debit
111-9852608-3274653,17/06/2021,7.99,
112-6088252-5090610,17/06/2021,15.98,
113-8072022-6837063,17/06/2021,13.99,
111-8616457-6936203,17/06/2021,7.99,
111-6513205-8030619,17/06/2021,7.99,
113-4025294-3858662,17/06/2021,13.99,
111-2129902-5899430,17/06/2021,7.99,
111-6328974-2153000,17/06/2021,7.99,
111-6185307-8837043,17/06/2021,7.99,
111-6128359-0922613,16/06/2021,19.99,
111-6134533-2313813,16/06/2021,6.99,
114-4548499-1833000,16/06/2021,13.99,
113-1450689-7657055,16/06/2021,0.00,
113-9895542-5506662,16/06/2021,19.99,
112-8390570-8877057,16/06/2021,11.99,
112-4317125-5682664,16/06/2021,7.99,
111-5175974-0378657,16/06/2021,7.99,
111-5175974-0378657,16/06/2021,7.99,
111-1817498-9833010,16/06/2021,7.99,
112-4175593-9695464,16/06/2021,7.99,
111-3560220-5820223,16/06/2021,13.99,
113-4649474-9843446,16/06/2021,7.99,
111-4878657-2252259,16/06/2021,7.99,
111-0784825-7779451,16/06/2021,7.99,
111-5278966-4002614,15/06/2021,7.99,
111-5278966-4002614,15/06/2021,7.99,
111-5610025-1846603,14/06/2021,15.98,
112-7359523-1948213,14/06/2021,19.99,
113-3796272-6020244,14/06/2021,7.99,
111-0528509-8278651,14/06/2021,7.99,
114-9024756-9740267,14/06/2021,7.99,
112-1378348-9673868,14/06/2021,7.99,
111-5515705-0041850,14/06/2021,3.99,
114-0451318-0459419,14/06/2021,7.99,
113-5595110-5612203,14/06/2021,7.99,
113-9151852-2826603,14/06/2021,7.99,
112-2763030-0589809,14/06/2021,7.99,
112-9149445-0400249,13/06/2021,7.99,
112-6017251-4378618,13/06/2021,13.99,
111-2949670-1994664,13/06/2021,7.99,
111-5090206-9552223,13/06/2021,13.99,
113-0449161-7441848,13/06/2021,7.99,
112-3306945-2613839,13/06/2021,7.99,
111-8596171-5280221,13/06/2021,13.98,
112-5433910-3178603,13/06/2021,7.99,
112-8503733-1246647,13/06/2021,11.99,
114-6525802-9055469,13/06/2021,7.99,
112-2501465-2357043,13/06/2021,19.99,
113-0908670-7355468,13/06/2021,7.99,
113-0908670-7355468,13/06/2021,7.99,
113-7906138-7943449,13/06/2021,15.99,
114-3228609-6461018,13/06/2021,13.99,
114-4667193-3099409,13/06/2021,6.99,
114-6710722-5859408,12/06/2021,7.99,
111-3512681-9868241,12/06/2021,13.98,
111-0486305-0080236,12/06/2021,23.98,
112-1338401-9000228,12/06/2021,7.99,
113-8522123-1712209,12/06/2021,7.99,
113-8522123-1712209,12/06/2021,7.99,
114-0817445-7925858,12/06/2021,7.99,
113-4738560-2900204,12/06/2021,7.99,
111-5791095-7837058,12/06/2021,7.99,
111-7770296-8842630,12/06/2021,6.99,
111-7624223-5583450,12/06/2021,7.99,
114-0122829-1673874,12/06/2021,6.99,
112-9880058-4745007,12/06/2021,13.99,
113-0464102-7668216,12/06/2021,19.99,
111-2497413-3269836,12/06/2021,13.99,
114-2088062-3703412,11/06/2021,7.99,
113-5472191-1512220,11/06/2021,7.99,
111-4277521-7807400,11/06/2021,7.99,
111-0333784-1503454,11/06/2021,13.99,
112-3193846-2468262,11/06/2021,7.99,
113-4629466-3779464,11/06/2021,7.99,
111-9788962-2724224,11/06/2021,7.99,
111-3105253-3334601,11/06/2021,13.99,
111-4429502-8977860,11/06/2021,7.99,
111-4429502-8977860,11/06/2021,6.99,
112-9033209-3380252,11/06/2021,6.99,
114-1136136-3518666,11/06/2021,7.99,
112-5051374-8683408,11/06/2021,7.99,
112-5051374-8683408,11/06/2021,7.99,
114-0254812-4753056,11/06/2021,7.99,
113-8761162-1547455,11/06/2021,7.99,
113-8709581-0502610,11/06/2021,6.99,
111-3158868-6590625,11/06/2021,7.99,
113-6102615-2965010,11/06/2021,15.98,
114-0985605-9842634,11/06/2021,19.99,
113-1787826-9028242,11/06/2021,7.99,
113-5404801-9122640,10/06/2021,7.99,
113-7305222-5990601,10/06/2021,6.99,
113-6803865-8291463,10/06/2021,7.99,
113-6803865-8291463,10/06/2021,7.99,
112-0605618-3069003,10/06/2021,6.99,
113-4830745-0432202,10/06/2021,7.99,
114-0651693-3025019,10/06/2021,7.99,
111-5383270-1677805,10/06/2021,13.99,
114-9863957-6132215,10/06/2021,6.99,
112-1279238-0393042,10/06/2021,11.99,
114-8262174-0137847,10/06/2021,6.99,
111-4938273-5017054,10/06/2021,7.99,
111-9655507-6862620,10/06/2021,19.99,
113-6971326-5337842,10/06/2021,7.99,
114-5138007-5816265,09/06/2021,7.99,
113-5040461-0228223,09/06/2021,27.98,
113-3543727-1613855,09/06/2021,7.99,
112-1689998-8449025,09/06/2021,6.99,
114-1207676-3820269,09/06/2021,15.98,
113-9445167-5787401,09/06/2021,7.99,
113-6260361-1599445,09/06/2021,7.99,
111-4013401-7498638,09/06/2021,7.99,
112-5204868-7257037,09/06/2021,25.98,
113-1977264-5974655,09/06/2021,7.99,
113-2994484-0482612,09/06/2021,7.99,
111-8651793-7357843,09/06/2021,6.99,
111-4240593-3306647,09/06/2021,9.56,
112-1088078-4016228,09/06/2021,13.98,
112-9958286-6181851,09/06/2021,6.99,
114-7954468-4600205,09/06/2021,13.99,
112-9538825-9766624,09/06/2021,6.99,
111-0439638-8377038,09/06/2021,7.99,
112-4614227-5541031,09/06/2021,6.99,
112-4614227-5541031,09/06/2021,6.99,
113-5134057-7689828,09/06/2021,13.99,
112-8385798-0705064,09/06/2021,13.98,
111-7387149-3973854,09/06/2021,7.99,
111-6214789-0070652,08/06/2021,6.99,
113-4557213-7605042,08/06/2021,7.99,
113-9628026-9446633,08/06/2021,19.99,
112-7079322-3534632,08/06/2021,7.99,
114-2288997-1037053,08/06/2021,3.99,
114-2288997-1037053,08/06/2021,3.99,
112-8285659-8929036,08/06/2021,7.99,
112-1682454-4597061,08/06/2021,17.98,
112-0773921-5045821,08/06/2021,13.99,
112-0773921-5045821,08/06/2021,7.99,
112-0773921-5045821,08/06/2021,7.99,
112-0773921-5045821,08/06/2021,7.99,
111-7065714-6789854,08/06/2021,13.99,
113-6350407-5916247,08/06/2021,11.99,
111-8964810-8368210,08/06/2021,19.99,
111-3913338-4190628,08/06/2021,7.99,
111-3545077-7329068,08/06/2021,6.99,
112-2863465-4888243,08/06/2021,7.99,
114-8172311-3419443,08/06/2021,6.99,
111-1669271-1256244,08/06/2021,7.99,
111-4419403-9608232,08/06/2021,28.12,
114-2829950-9415465,08/06/2021,6.99,
111-0726845-7513049,08/06/2021,7.99,
113-7503509-5978628,07/06/2021,13.99,
113-7503509-5978628,07/06/2021,13.99,
113-8443486-1217830,07/06/2021,7.99,
112-8453834-3001034,07/06/2021,13.99,
114-7256870-9433049,07/06/2021,7.99,
114-7127301-4862610,07/06/2021,15.98,
114-0279689-5521034,07/06/2021,7.99,
114-6226303-3431422,07/06/2021,6.99,
112-9952840-0195448,07/06/2021,6.99,
113-0966054-1394606,07/06/2021,6.99,
111-3097986-7365069,07/06/2021,19.99,
111-9119339-3290641,07/06/2021,11.99,
113-5629155-5881859,06/06/2021,7.99,
111-1055344-1124225,06/06/2021,6.99,
111-9229201-2088238,06/06/2021,6.99,
114-6568617-1237045,06/06/2021,13.98,
111-3579106-6972259,06/06/2021,13.99,
113-0247660-1260272,06/06/2021,7.99,
114-4567850-7689049,06/06/2021,7.99,
111-3779311-8073067,06/06/2021,7.99,
111-0915657-3604247,06/06/2021,39.95,
113-4739524-8093055,05/06/2021,14.55,
111-1146160-9211427,05/06/2021,7.99,
111-1146160-9211427,05/06/2021,23.97,
113-3674789-7017828,05/06/2021,13.99,
111-6780684-2545852,05/06/2021,7.99,
112-3641636-7464250,05/06/2021,11.99,
114-8176655-6498654,05/06/2021,27.98,
111-9668113-2592253,05/06/2021,13.99,
111-8768639-4794635,05/06/2021,19.99,
114-7973275-9725017,05/06/2021,7.99,
111-4615723-9009006,05/06/2021,7.99,
111-4615723-9009006,05/06/2021,7.99,
111-4615723-9009006,05/06/2021,7.99,
113-5635100-1651413,05/06/2021,7.99,
114-4365354-7901822,04/06/2021,7.99,
113-4827115-6446638,04/06/2021,7.99,
111-2079485-8308215,04/06/2021,7.99,
113-3077844-5622627,04/06/2021,7.99,
113-3077844-5622627,04/06/2021,7.99,
113-3077844-5622627,04/06/2021,7.99,
114-7812663-6773814,04/06/2021,7.99,
112-8944614-3381817,04/06/2021,7.99,
111-3414329-8716202,04/06/2021,7.99,
114-5630513-6919437,04/06/2021,15.98,
113-4484064-5559402,04/06/2021,7.99,
111-3370863-3414624,04/06/2021,7.99,
114-1839904-4494657,04/06/2021,6.99,
114-1839904-4494657,04/06/2021,6.99,
111-1032403-3362616,04/06/2021,11.99,
112-8756633-3986653,04/06/2021,7.99,
113-3670086-5843461,04/06/2021,7.99,
112-7135700-7031463,03/06/2021,23.98,
111-9285110-7688202,03/06/2021,13.98,
112-8252796-6956204,03/06/2021,19.99,
111-2323314-3593864,03/06/2021,11.99,
114-1690758-6232250,03/06/2021,12.98,
112-8523577-3897825,03/06/2021,11.99,
114-1112192-0510640,03/06/2021,6.99,
114-7533212-5477814,03/06/2021,13.99,
114-7533212-5477814,03/06/2021,13.99,
114-8829028-6545002,03/06/2021,7.99,
114-8829028-6545002,03/06/2021,7.99,
111-6175335-7151420,03/06/2021,6.99,
111-6175335-7151420,03/06/2021,7.99,
111-5140154-6156269,03/06/2021,7.99,
111-5140154-6156269,03/06/2021,13.99,
113-1428216-4569844,03/06/2021,7.99,
111-0119702-3329812,03/06/2021,7.99,
112-8348997-8387468,03/06/2021,6.99,
112-8348997-8387468,03/06/2021,7.99,
114-2870292-0157850,03/06/2021,7.99,
114-8421790-5885843,02/06/2021,6.99,
112-6940878-4429008,02/06/2021,12.07,
111-3532624-3797837,02/06/2021,23.98,
114-5565462-8584224,02/06/2021,7.99,
112-5855995-7580226,02/06/2021,7.99,
111-2249145-2191443,02/06/2021,7.99,
113-7351402-3901069,02/06/2021,19.99,
113-9143661-0253014,02/06/2021,13.99,
113-5718781-2451424,02/06/2021,19.99,
111-3447969-8773010,01/06/2021,7.99,
111-3447969-8773010,01/06/2021,7.99,
112-6540009-9808246,01/06/2021,7.99,
112-6540009-9808246,01/06/2021,7.99,
114-7927663-8775446,01/06/2021,13.99,
113-8024058-8787413,01/06/2021,7.99,
112-4313364-2324212,01/06/2021,13.99,
114-6484807-5694641,01/06/2021,7.99,
113-9233852-3228219,01/06/2021,19.99,
112-7523819-5061843,01/06/2021,7.99,
113-0987133-6143461,01/06/2021,7.99,
111-8202100-0273832,01/06/2021,7.99,
111-0177153-3260272,01/06/2021,21.97,
111-8773619-9287452,01/06/2021,8.74,
111-8773619-9287452,01/06/2021,8.74,
111-8773619-9287452,01/06/2021,8.74,
111-8773619-9287452,01/06/2021,8.73,
